id_veiculo	id_acidente	tipo_veiculo	placa	sexo_condutor	idade_condutor	categoria_habilitacao	usa_cinto_seguranca	estado_alcoolizacao	escolaridade
1	D031600667	MO	DRX9990	M	20	SI	X	BR	3
1	D031600668	AU	FZU6069	M	28	NE	X	BR	3
1	D031600669	MO	DOI6354	F	41	SI	X	BR	7
2	D031600669	AU	FQD8240	M	64	SI	X	BR	7
1	D031600670	MO	DJK9046	M	44	SI	X	BR	5
1	D031600671	SI	       	X	SI	SI	X	BR	8
1	D031600672	AU	CMU6117	F	28	SI	X	BR	5
2	D031600672	BI	       	M	SI	NE	X	BR	8
1	D031600673	MO	FQN1369	M	26	SI	X	BR	5
2	D031600673	AU	FEX6746	M	69	SI	X	BR	7
1	D031600674	CA	BLG4041	M	62	SI	X	BR	5
1	D031600675	ON	       	X	SI	SI	X	BR	8
1	D031600676	CM	EWX5230	F	SI	SI	X	BR	8
1	D031600677	MO	       	X	SI	SI	X	BR	8
1	D031600678	MO	EQR2546	M	41	SI	X	BR	4
1	D031600679	MO	EIE0255	M	SI	SI	X	BR	3
3	D031600679	AU	FLM2214	F	SI	SI	X	BR	7
2	D031600679	AU	DNO0783	F	SI	SI	X	BR	7
1	D031600680	MO	DUW3985	M	25	SI	X	BR	5
1	D031600681	MO	FFB8144	M	SI	SI	X	BR	5
2	D031600681	CM	FAX5699	F	SI	SI	X	BR	7
1	D031600682	ON	       	M	SI	SI	X	BR	8
1	D031600683	MO	FCK7057	M	58	SI	X	BR	6
2	D031600683	AU	AMJ1085	M	SI	SI	X	BR	8
1	D031600684	MO	EHI0553	M	26	SI	X	BR	8
2	D031600684	BI	       	M	29	NE	X	BR	2
1	D031600685	AU	FTF0861	M	29	SI	X	BR	7
1	D031600686	ON	       	M	SI	SI	X	BR	8
1	D031600687	AU	OWZ3147	F	21	SI	X	BR	6
1	D031600688	AU	EEI9265	M	33	SI	X	BR	5
1	D031600689	MO	DZQ4272	M	40	SI	X	BR	5
3	D031600689	MO	EWE8489	M	34	SI	X	BR	5
2	D031600689	AU	DSS6270	M	27	SI	X	BR	5
1	D031600690	MO	EQD8446	F	29	SI	X	BR	5
2	D031600690	AU	HMJ0690	M	20	SI	X	BR	3
1	D031600691	CA	BKO0599	M	42	SI	X	BR	2
1	D031600692	MO	DCR2016	M	18	SI	X	BR	2
2	D031600692	AU	EVF5031	M	21	SI	X	BR	6
1	D031600693	AU	COH0393	M	23	SI	X	BR	5
1	D031600694	AU	FSE5832	M	SI	SI	X	BR	3
2	D031600694	CA	EUF8791	F	32	SI	X	BR	8
1	D031600695	MO	ESE7160	M	22	SI	X	BR	5
2	D031600695	AU	EME9949	M	67	SI	X	BR	8
1	D031600696	MO	DVU2903	M	20	SI	X	BR	3
2	D031600696	ON	EZL0279	M	41	SI	X	BR	4
1	D031600697	CM	DMX6137	M	32	SI	X	BR	3
1	D031600698	AU	ELS3843	M	SI	SI	X	BR	8
2	D031600698	CM	AQZ3733	M	35	SI	X	BR	5
1	D031600699	MO	DZR9173	M	36	SI	X	BR	3
2	D031600699	ON	DTB1694	M	60	SI	X	BR	8
1	D031600700	MO	FVO8530	F	21	SI	X	BR	7
2	D031600700	AU	EXX5358	M	67	SI	X	BR	7
1	D031600701	ON	       	X	SI	SI	X	BR	8
1	D031600702	MO	FAY7573	M	SI	SI	X	BR	3
2	D031600702	AU	       	X	SI	SI	X	BR	8
1	D031600703	AU	EZI0172	M	58	SI	X	BR	6
1	D031600704	MO	ESF9957	M	28	SI	X	BR	8
2	D031600704	CM	FGV4221	M	22	SI	X	BR	5
1	D031600705	MO	EKG3499	M	23	SI	X	BR	5
2	D031600705	AU	DJD5223	M	20	SI	X	BR	5
1	D031600706	MO	DLV1200	M	21	SI	X	BR	3
2	D031600706	AU	EMI6978	F	70	SI	X	BR	5
1	D031600707	AU	EQL8940	M	58	SI	X	BR	2
1	D031600708	MO	DYV7674	M	27	SI	X	BR	5
2	D031600708	MO	DYW1853	M	23	SI	X	BR	5
1	D031600709	AU	FGC5297	M	SI	SI	X	BR	7
1	D031600710	AU	EBC0807	M	62	SI	X	BR	5
1	D031600711	MO	EXC2681	M	30	SI	X	BR	5
2	D031600711	AU	FVV2317	M	39	SI	X	BR	3
1	D031600712	MO	DVQ2283	M	35	SI	X	BR	3
2	D031600712	AU	CTI4353	F	29	SI	X	BR	5
1	D031600713	MO	EJQ4571	M	28	SI	X	BR	5
2	D031600713	AU	FMV2513	F	49	SI	X	BR	7
1	D031600714	MO	FQK8482	M	29	SI	X	BR	3
2	D031600714	AU	EUY5197	F	52	SI	X	BR	7
1	D031600715	MO	DZU1180	M	22	SI	X	BR	5
1	D031600716	AU	DMW9310	M	51	SI	X	BR	3
2	D031600716	BI	       	M	15	NE	X	BR	1
1	D031600717	MO	       	M	SI	SI	X	BR	8
1	D031600718	MO	DRZ4846	M	30	SI	X	BR	2
2	D031600718	AU	FTE2108	F	28	SI	X	BR	6
1	D031600719	AU	DHV6713	M	27	SI	X	BR	3
2	D031600719	ON	DTB4715	M	59	SI	X	BR	8
1	D031600720	CM	FEW2405	M	51	SI	X	BR	7
1	D031600721	MO	       	M	17	IN	X	BR	3
1	D031600722	AU	DGQ9020	F	39	SI	X	BR	3
2	D031600722	CM	CLT8980	X	SI	SI	X	BR	8
1	D031600723	AU	FHP7828	M	22	SI	X	BR	5
2	D031600723	AU	DAK5303	M	56	SI	X	BR	5
1	D031600724	AU	MOP4450	M	43	SI	X	BR	5
1	D031600725	MO	FNY8883	M	26	SI	X	BR	5
2	D031600725	AU	CFY6709	X	SI	SI	X	BR	8
1	D031600726	MO	FXD5430	M	29	SI	X	BR	3
1	D031600727	MO	EXK6535	M	24	SI	X	BR	3
1	D031600728	MO	FWV6800	M	27	SI	X	BR	3
3	D031600728	AU	GAC8871	M	44	SI	X	BR	8
2	D031600728	CM	EYL3873	X	SI	SI	X	BR	8
1	D031600729	AU	FIG8209	M	58	SI	X	BR	3
1	D031600730	MO	ESF3495	M	19	SI	X	BR	4
2	D031600730	AU	FTC0920	M	48	SI	X	BR	7
1	D031600731	AU	FTC0802	M	51	SI	X	BR	5
1	D031600732	AU	DDB2363	M	27	SI	X	BR	5
1	D031600733	BI	       	M	37	NE	X	BR	3
1	D031600734	MO	EOH3873	M	21	NE	X	BR	3
1	D031600735	MO	ECP0333	M	28	SI	X	BR	5
2	D031600735	AU	EIY4887	M	SI	SI	X	BR	8
1	D031600736	AU	EVC7396	M	17	IN	X	BR	3
2	D031600736	AU	FXU6230	M	51	SI	X	BR	7
1	D031600737	ON	       	M	SI	SI	X	BR	8
1	D031600738	AU	FCR8013	F	46	SI	X	BR	8
1	D031600739	ON	EZL1068	M	61	SI	X	BR	3
1	D031600740	MO	DUV2458	F	50	SI	X	BR	5
2	D031600740	AU	CHR4128	M	SI	SI	X	BR	7
1	D031600741	MO	DYV4986	M	19	SI	X	BR	5
2	D031600741	CM	GWH7127	M	SI	SI	X	BR	8
1	D031600742	AU	FOG8250	M	46	SI	X	BR	5
1	D031600743	MO	FCO8090	M	SI	SI	X	BR	8
2	D031600743	AU	EXT8932	M	65	SI	X	BR	7
1	D031600744	MO	EQD9910	F	26	SI	X	BR	7
2	D031600744	AU	GVX6274	M	22	SI	X	BR	3
1	D031600745	MO	EXD0467	M	SI	SI	X	BR	4
2	D031600745	AU	       	F	SI	SI	X	BR	8
1	D031600746	MO	       	M	SI	SI	X	BR	8
1	D031600747	AU	EQH0771	M	19	SI	X	BR	6
2	D031600747	CM	EQM8713	M	18	SI	X	BR	6
1	D031600748	AU	DFR5916	M	44	SI	X	BR	3
2	D031600748	AU	       	X	SI	SI	X	BR	8
1	D031600749	MO	HFI8683	M	31	SI	X	BR	5
2	D031600749	AU	FAZ5890	M	50	SI	X	BR	5
1	D031600750	MO	FBR3758	M	28	SI	X	BR	3
2	D031600750	AU	BXO4141	M	39	SI	X	BR	5
1	D031600751	MO	DVV7288	M	38	SI	X	BR	3
1	D031600752	MO	NPH1514	M	26	SI	X	BR	8
2	D031600752	AU	FAM5764	M	70	SI	X	BR	3
1	D031600753	MO	EHZ0600	M	23	SI	X	BR	3
2	D031600753	AU	DSL9953	M	19	SI	X	BR	3
1	D031600754	AU	DOS7563	F	29	SI	X	BR	7
3	D031600754	AU	BQJ9353	M	35	SI	X	BR	5
2	D031600754	CM	BPP6644	M	40	SI	X	BR	2
1	D031600755	MO	EXL3995	M	22	SI	X	BR	5
2	D031600755	AU	GUA6455	M	33	SI	X	BR	3
1	D031600756	MO	FTL2409	M	31	SI	X	BR	7
2	D031600756	AU	NRF9341	M	31	SI	X	BR	8
1	D031600757	AU	CTJ9012	M	48	SI	X	BR	3
1	D031600758	ON	FJP7920	M	49	SI	X	BR	5
2	D031600758	CM	BMT4961	M	29	SI	X	BR	5
1	D031600759	MO	EJO6241	M	27	SI	X	BR	5
2	D031600759	AU	DRK9445	M	50	SI	X	BR	3
1	D031600760	MO	DOB4842	M	28	SI	X	BR	5
2	D031600760	SI	FOZ3680	M	SI	SI	X	BR	8
1	D031600761	MO	ESR3729	M	SI	NE	X	BR	3
2	D031600761	CM	KOS1396	M	SI	SI	X	BR	8
1	D031600762	AU	PWB9220	M	45	NE	X	BR	5
1	D031600763	MO	FOV6958	M	57	SI	X	BR	4
1	D031600764	MO	DZQ3562	M	28	SI	X	BR	5
2	D031600764	AU	ELX1171	M	32	SI	X	BR	5
1	D031600765	MO	FVL4453	M	26	SI	X	BR	5
2	D031600765	AU	IPB5925	M	21	SI	X	BR	3
1	D031600766	MO	       	M	17	IN	X	BR	3
1	D031600767	MO	FAC1533	M	39	SI	X	BR	2
2	D031600767	AU	       	X	SI	SI	X	BR	8
1	D031600768	MO	FAD5464	M	SI	SI	X	BR	7
2	D031600768	AU	       	M	SI	SI	X	BR	8
1	D031600769	MO	EXK7527	M	51	SI	X	BR	2
1	D031600770	MO	FZW5353	M	SI	SI	X	BR	7
2	D031600770	AU	EMU9371	M	SI	SI	X	BR	8
1	D031600771	AU	FSG3496	M	SI	SI	X	BR	8
1	D031600772	SI	       	X	SI	SI	X	BR	8
1	D031600773	MO	       	M	20	SI	X	BR	5
1	D031600774	MO	BKY9766	M	16	IN	X	BR	3
1	D031600775	MO	FFC7916	M	SI	SI	X	BR	8
2	D031600775	AU	FFI4271	M	28	SI	X	BR	5
1	D031600776	MO	EXG6070	M	24	SI	X	BR	8
2	D031600776	AU	GOL4612	M	36	SI	X	BR	3
1	D031600777	ON	DAO1525	M	31	SI	X	BR	7
1	D031600778	MO	EGY9218	M	25	SI	X	BR	8
2	D031600778	CM	DLP8702	M	71	SI	X	BR	8
1	D031600779	MO	EXK2139	M	28	SI	X	BR	3
1	D031600780	MO	EXF1011	M	22	SI	X	BR	5
2	D031600780	MO	       	M	SI	SI	X	BR	8
1	D031600781	AU	FFM6046	F	37	SI	X	BR	7
2	D031600781	AU	EQN6928	M	SI	SI	X	BR	8
1	D031600782	MO	DGY0290	M	31	SI	X	BR	3
1	D031600783	MO	BHV5736	M	44	NE	X	BR	8
2	D031600783	AU	FQJ2601	F	49	SI	X	BR	7
1	D031600784	MO	DCS5835	M	30	SI	X	BR	5
2	D031600784	CA	IIH9163	M	58	SI	X	BR	8
1	D031600785	MO	FAY8541	M	37	SI	X	BR	8
2	D031600785	MO	FUJ9600	M	29	SI	X	BR	5
1	D031600786	CM	FIS0663	M	40	SI	X	BR	5
1	D031600787	AU	       	X	SI	SI	X	BR	8
1	D031600788	MO	GAB2630	M	SI	SI	X	BR	3
2	D031600788	MO	FSI0548	F	SI	SI	X	BR	5
1	D031600789	MO	DWZ2420	M	23	SI	X	BR	5
2	D031600789	AU	EMN9221	M	18	SI	X	BR	5
1	D031600790	MO	FZH7690	M	SI	SI	X	BR	8
2	D031600790	AU	DEH4954	M	21	SI	X	BR	8
1	D031600791	MO	EXF1259	M	28	SI	X	BR	3
2	D031600791	AU	       	F	SI	SI	X	BR	8
1	D031600792	MO	DZN4459	M	54	SI	X	BR	3
1	D031600793	MO	EXC7067	M	28	SI	X	BR	5
2	D031600793	MO	DRV3800	M	SI	SI	X	BR	8
1	D031600794	MO	       	M	SI	SI	X	BR	8
2	D031600794	AU	       	F	SI	SI	X	BR	8
1	D031600795	MO	EJM1743	M	SI	NE	X	BR	5
2	D031600795	AU	FEE7114	F	40	SI	X	BR	7
1	D031600796	AU	FDT3879	F	47	SI	X	BR	7
2	D031600796	AU	FAB1928	F	38	SI	X	BR	7
1	D031600797	MO	EJN2719	M	29	SI	X	BR	3
2	D031600797	AU	       	M	SI	SI	X	BR	8
1	D031600798	MO	DOU6959	M	37	SI	X	BR	3
2	D031600798	AU	DTD9622	M	39	SI	X	BR	5
1	D031600799	MO	EHS7455	M	SI	SI	X	BR	5
2	D031600799	AU	DRR6993	M	49	SI	X	BR	5
1	D031600800	MO	DJI7167	M	24	SI	X	BR	6
2	D031600800	AU	       	F	SI	SI	X	BR	8
1	D031600801	AU	DZX1110	F	38	SI	X	BR	7
1	D031600802	MO	FZR7358	M	29	SI	X	BR	5
1	D031600803	AU	FRS1994	M	27	SI	X	BR	7
2	D031600803	AU	DYB3624	M	SI	SI	X	BR	8
1	D031600804	MO	FSZ4128	M	32	SI	X	BR	7
2	D031600804	AU	FSC8685	F	51	SI	X	BR	7
1	D031600805	MO	EXE8146	M	35	SI	X	BR	5
2	D031600805	AU	DES5385	M	37	SI	X	BR	5
1	D031600806	AU	DJM4838	M	28	SI	X	BR	5
2	D031600806	AU	DZI2653	M	45	SI	X	BR	5
1	D031600807	MO	FJR7006	F	38	SI	X	BR	7
2	D031600807	CM	DTV0009	X	SI	SI	X	BR	8
1	D031600808	ON	FFS0571	M	27	SI	X	BR	5
1	D031600810	AU	DCM9643	M	24	SI	X	BR	5
2	D031600810	CA	MBG6081	M	31	SI	X	BR	5
1	D031600811	AU	OLU6160	M	SI	SI	X	BR	8
3	D031600811	AU	EGQ9163	M	SI	SI	X	BR	7
2	D031600811	ON	CZZ4437	M	41	SI	X	BR	5
1	D031600812	MO	DUZ2735	M	17	IN	X	BR	3
2	D031600812	AU	CAE9781	M	24	SI	X	BR	2
1	D031600813	ON	FTL3471	M	25	SI	X	BR	3
1	D031600814	AU	       	X	SI	SI	X	BR	8
2	D031600814	BI	       	M	13	NE	X	BR	3
1	D031600815	MO	FYG9270	M	21	SI	X	BR	3
1	D031600816	MO	EQR2658	M	37	SI	X	BR	7
2	D031600816	AU	EFP3533	M	28	SI	X	BR	7
1	D031600817	AU	CRF9132	M	61	SI	X	BR	3
2	D031600817	BI	       	M	21	NE	X	BR	3
1	D031600818	SI	       	X	SI	SI	X	BR	8
1	D031600819	AU	FUI5743	F	21	SI	X	BR	3
2	D031600819	AU	       	F	SI	SI	X	BR	8
1	D031600820	ON	       	M	SI	SI	X	BR	8
1	D031600821	MO	FUK6389	F	32	SI	X	BR	5
2	D031600821	AU	EVY6936	F	45	SI	X	BR	4
1	D031600822	MO	FIL4128	M	22	SI	X	BR	3
2	D031600822	CM	DXG8961	M	SI	SI	X	BR	8
1	D031600823	SI	       	X	SI	SI	X	BR	8
1	D031600824	MO	DRY0266	M	39	SI	X	BR	5
3	D031600824	AU	DJE0318	F	52	SI	X	BR	5
2	D031600824	AU	DJP5220	M	46	SI	X	BR	7
1	D031600825	AU	       	M	SI	SI	X	BR	8
1	D031600826	AU	HNE7208	M	62	SI	X	BR	3
1	D031600827	MO	FOM5300	M	28	SI	X	BR	8
2	D031600827	AU	HFS5653	M	54	SI	X	BR	5
1	D031600828	AU	FOJ1480	F	34	SI	X	BR	7
2	D031600828	ON	DJF7783	M	41	SI	X	BR	5
1	D031600829	MO	EQD8291	M	52	SI	X	BR	3
1	D031600830	AU	CRO9214	M	27	SI	X	BR	6
1	D031600831	AU	FUU4284	M	40	SI	X	BR	5
1	D031600832	MO	FXA7419	M	27	SI	X	BR	3
2	D031600832	AU	DIK7147	M	26	SI	X	BR	5
1	D031600833	MO	EXC5250	M	22	SI	X	BR	5
1	D031600834	MO	KGK2896	M	18	SI	X	BR	3
2	D031600834	CA	CXI7179	M	64	SI	X	BR	2
1	D031600835	MO	       	M	SI	SI	X	BR	8
1	D031600836	MO	FRM7569	M	32	SI	X	BR	5
1	D031600837	MO	FID9578	M	32	SI	X	BR	8
3	D031600837	AU	EBN1366	M	23	SI	X	BR	5
2	D031600837	AU	EMK4339	M	22	SI	X	BR	3
1	D031600838	MO	EQE3109	M	34	SI	X	BR	4
1	D031600839	MO	       	M	SI	SI	X	BR	8
1	D031600840	AU	       	F	SI	SI	X	BR	8
2	D031600840	BI	       	M	15	NE	X	BR	3
1	D031600841	AU	FLB1701	F	SI	SI	X	BR	5
1	D031600842	AU	EUS6463	M	25	SI	X	BR	5
2	D031600842	AU	DID2151	M	SI	SI	X	BR	8
1	D031600843	MO	EOL0711	M	20	SI	X	BR	4
2	D031600843	CM	EQY0746	M	65	SI	X	BR	7
1	D031600845	MO	DVP2947	F	21	SI	X	BR	8
2	D031600845	MO	CDX2877	M	25	SI	X	BR	3
1	D031600846	AU	FOO3860	M	SI	SI	X	BR	7
1	D031600847	MO	FCV7730	M	20	SI	X	BR	5
2	D031600847	AU	FFT8670	M	38	SI	X	BR	3
1	D031600848	AU	       	X	SI	SI	X	BR	8
1	D031600849	MO	DTI1998	M	28	SI	X	BR	5
2	D031600849	AU	FWN6465	M	54	SI	X	BR	5
1	D031600850	MO	EJM5389	M	35	SI	X	BR	4
2	D031600850	CA	CRY4878	M	60	SI	X	BR	5
1	D031600851	MO	FXW6420	M	48	SI	X	BR	7
2	D031600851	AU	       	X	SI	SI	X	BR	8
1	D031600852	MO	KOS3171	M	SI	SI	X	BR	5
2	D031600852	AU	FFN5604	M	27	SI	X	BR	4
1	D031600853	CM	FQF6875	M	33	SI	X	BR	5
2	D031600853	CA	       	M	SI	SI	X	BR	8
1	D031600854	ON	FLT1295	M	54	SI	X	BR	5
1	D031600855	AU	FQP5683	F	60	SI	X	BR	7
1	D031600856	MO	DGM1625	M	31	SI	X	BR	7
2	D031600856	CM	EJL9208	M	29	SI	X	BR	3
1	D031600857	MO	BTW1717	M	59	SI	X	BR	8
2	D031600857	AU	CMB6889	M	SI	SI	X	BR	8
1	D031600858	AU	DRH2083	F	25	SI	X	BR	5
1	D031600859	ON	ELQ4550	M	46	SI	X	BR	5
2	D031600859	CA	       	M	SI	SI	X	BR	8
1	D031600860	AU	BMG0292	M	SI	SI	X	BR	8
1	D031600861	MO	EJR8098	F	39	SI	X	BR	3
2	D031600861	AU	OQW1710	M	39	SI	X	BR	6
1	D031600862	SI	       	X	SI	SI	X	BR	8
1	D031600863	MO	NME8657	M	27	SI	X	BR	2
1	D031600864	AU	EAN5823	M	44	SI	X	BR	7
1	D031600865	MO	EXC1462	M	21	SI	X	BR	5
2	D031600865	AU	       	X	SI	SI	X	BR	8
1	D031600866	MO	MFJ8249	M	30	SI	X	BR	3
2	D031600866	CM	CVR8959	M	31	SI	X	BR	8
1	D031600867	MO	EQD0877	M	23	SI	X	BR	5
1	D031600868	MO	FHX7679	M	21	SI	X	BR	3
2	D031600868	AU	EZN5041	M	45	SI	X	BR	8
1	D031600869	ON	       	X	SI	SI	X	BR	8
2	D031600869	VA	       	X	SI	SI	X	BR	8
1	D031600870	MO	FWZ4909	M	SI	SI	X	BR	8
2	D031600870	AU	       	F	27	SI	X	BR	5
1	D031600871	AU	ETC3105	M	57	SI	X	BR	3
2	D031600871	AU	FUY0291	F	26	SI	X	BR	5
1	D031600872	CA	       	M	47	SI	X	BR	8
1	D031600873	MO	EHC9074	M	20	SI	X	BR	5
2	D031600873	AU	DTQ5184	M	SI	SI	X	BR	8
1	D031600874	AU	       	X	SI	SI	X	BR	8
1	D031600875	MO	FEJ1930	M	38	SI	X	BR	3
1	D031600876	SI	       	X	SI	SI	X	BR	8
1	D031600877	AU	AQN3716	M	65	SI	X	BR	5
1	D031600878	CM	FWN7463	M	44	SI	X	BR	3
1	D031600879	MO	FAY4770	M	SI	SI	X	BR	8
2	D031600879	MO	       	X	SI	SI	X	BR	8
1	D031600880	ON	FCE2596	M	44	SI	X	BR	8
1	D031600881	AU	EYV7941	M	47	SI	X	BR	5
3	D031600881	AU	CCE8494	M	SI	SI	X	BR	8
2	D031600881	CM	DRC5737	M	SI	SI	X	BR	8
1	D031600882	AU	FTI9785	M	38	SI	X	BR	7
2	D031600882	AU	EMP9360	F	33	SI	X	BR	8
1	D031600883	ON	EZL1339	M	54	SI	X	BR	6
1	D031600884	MO	       	X	SI	SI	X	BR	8
1	D031600885	CM	FVV4441	M	20	SI	X	BR	5
2	D031600885	BI	       	M	SI	NE	X	BR	8
1	D031600886	MO	BYT1397	M	38	SI	X	BR	3
1	D031600887	CM	ERG7885	M	41	SI	X	BR	7
2	D031600887	AU	       	X	SI	SI	X	BR	8
1	D031600888	AU	FDC3993	M	SI	SI	X	BR	8
1	D031600889	MO	DVU9035	M	22	SI	X	BR	3
2	D031600889	AU	       	F	SI	SI	X	BR	8
1	D031600890	CM	FHK7872	M	45	SI	X	BR	7
1	D031600891	AU	EMG5547	M	52	SI	X	BR	8
2	D031600891	CM	DAB0909	M	65	SI	X	BR	3
1	D031600892	MO	FHT5490	M	26	SI	X	BR	3
2	D031600892	MO	FYI6110	M	30	SI	X	BR	3
1	D031600893	MO	CBX0988	M	33	SI	X	BR	5
1	D031600894	MO	CHK9849	M	43	SI	X	BR	5
2	D031600894	AU	FDZ8720	M	40	SI	X	BR	5
1	D031600895	MO	FHT3570	M	50	SI	X	BR	5
2	D031600895	MO	       	X	SI	SI	X	BR	8
1	D031600896	MO	FAV0679	M	27	SI	X	BR	3
2	D031600896	CM	OME3005	M	46	SI	X	BR	5
1	D031600897	MO	FON2620	M	30	SI	X	BR	5
2	D031600897	AU	       	X	SI	SI	X	BR	8
1	D031600898	MO	DYX4060	M	31	SI	X	BR	5
2	D031600898	AU	EMR7568	M	52	SI	X	BR	8
1	D031600899	AU	FCL8550	M	35	SI	X	BR	5
2	D031600899	AU	FQZ9884	F	38	SI	X	BR	5
1	D031600900	MO	       	X	SI	SI	X	BR	8
1	D031600901	MO	FUK4248	M	32	SI	X	BR	5
1	D031600902	MO	FBU9363	M	31	SI	X	BR	5
1	D031600903	AU	EQF6764	F	24	SI	X	BR	5
1	D031600904	MO	FUN2676	M	37	SI	X	BR	3
2	D031600904	AU	CMH1796	M	31	SI	X	BR	5
1	D031600905	AU	AET7676	F	34	SI	X	BR	7
2	D031600905	MO	       	M	SI	SI	X	BR	3
1	D031600907	MO	DYZ7909	M	35	SI	X	BR	5
2	D031600907	AU	EYE7275	F	37	SI	X	BR	8
1	D031600908	MO	FXU5790	M	35	SI	X	BR	3
2	D031600908	AU	CLE9796	M	21	SI	X	BR	5
1	D031600909	AU	EQT5002	M	26	SI	X	BR	4
1	D031600910	MO	FAP7629	M	24	SI	X	BR	6
1	D031600911	MO	HFL3667	M	42	SI	X	BR	5
1	D031600912	MO	EXH4783	M	SI	SI	X	BR	7
2	D031600912	CM	FKO1012	F	57	SI	X	BR	7
1	D031600913	MO	MAM3061	M	18	SI	X	BR	3
2	D031600913	AU	EUJ5882	F	46	SI	X	BR	7
1	D031600914	AU	FGY4562	F	SI	SI	X	BR	8
1	D031600915	AU	DVN8992	F	30	SI	X	BR	3
1	D031600916	MC	FCU5535	X	SI	SI	X	BR	8
2	D031600916	BI	       	M	6	NE	X	BR	1
1	D031600917	MO	FAY6467	M	24	SI	X	BR	7
2	D031600917	AU	DYD9842	M	SI	SI	X	BR	8
1	D031600918	MO	FMZ6527	M	47	SI	X	BR	5
2	D031600918	AU	FEX6578	M	42	SI	X	BR	5
1	D031600919	ON	       	M	54	SI	X	BR	2
1	D031600920	MO	FRG0420	M	45	SI	X	BR	8
2	D031600920	AU	FEY4656	F	28	SI	X	BR	7
1	D031600921	AU	NHC0792	F	SI	SI	X	BR	7
2	D031600921	CM	AWL0035	M	SI	SI	X	BR	5
1	D031600922	SI	       	X	SI	SI	X	BR	8
1	D031600923	MO	       	M	SI	SI	X	BR	8
1	D031600924	MO	EXE4068	M	26	SI	X	BR	3
2	D031600924	AU	DPG2233	M	32	SI	X	BR	6
1	D031600925	ON	       	M	SI	SI	X	BR	8
1	D031600926	AU	DLU0224	M	26	SI	X	BR	7
1	D031600927	MO	DOU0162	M	51	SI	X	BR	5
2	D031600927	CM	dez-10	M	23	SI	X	BR	8
1	D031600928	AU	DQO4845	M	71	SI	X	BR	3
2	D031600928	ON	FRN4734	M	47	SI	X	BR	3
1	D031600929	AU	DQH6904	M	21	SI	X	BR	8
2	D031600929	ON	PFD7524	M	30	SI	X	BR	8
1	D031600930	MO	EXF5539	M	23	SI	X	BR	5
2	D031600930	AU	EZE3004	F	22	SI	X	BR	6
1	D031600931	MO	GBV0919	M	20	SI	X	BR	8
1	D031600932	AU	BHJ9244	M	40	SI	X	BR	4
2	D031600932	MO	       	M	22	SI	X	BR	4
1	D031600933	AU	FEX4485	M	60	SI	X	BR	2
1	D031600934	MO	EHR2654	M	39	SI	X	BR	3
1	D031600935	AU	DWM6587	F	39	SI	X	BR	7
2	D031600935	AU	       	X	SI	SI	X	BR	8
1	D031600936	AU	DWL8542	F	19	SI	X	BR	5
2	D031600936	AU	ELX0580	M	20	SI	X	BR	4
1	D031600937	AU	EMN5536	M	46	HA	X	BR	8
1	D031600938	BI	       	M	SI	NE	X	BR	3
2	D031600938	AU	       	X	SI	SI	X	BR	8
1	D031600939	MO	FAY9406	M	SI	SI	X	BR	5
1	D031600940	MO	FRE4310	M	20	SI	X	BR	5
2	D031600940	AU	FUG1688	F	45	SI	X	BR	7
1	D031600941	MC	ELQ0804	X	SI	SI	X	BR	8
1	D031600942	MO	       	M	31	SI	X	BR	8
1	D031600943	MO	HKS0748	M	SI	SI	X	BR	8
2	D031600943	AU	       	X	SI	NE	X	BR	8
1	D031600944	AU	DWI5241	M	24	SI	X	BR	5
3	D031600944	AU	DRK5716	M	49	SI	X	BR	5
2	D031600944	CM	PVM8844	M	59	SI	X	BR	8
1	D031600945	MO	FKL4568	M	29	SI	X	BR	3
2	D031600945	AU	OLQ8624	F	30	SI	X	BR	3
1	D031600946	MO	DYV3099	M	34	SI	X	BR	7
2	D031600946	AU	EUK9560	M	45	SI	X	BR	6
1	D031600947	MO	EFN9645	F	30	SI	X	BR	5
1	D031600948	MO	DYO2762	M	29	HA	X	BR	5
2	D031600948	AU	EUT4683	M	36	HA	X	BR	4
1	D031600949	MO	DRW9661	M	34	SI	X	BR	4
2	D031600949	AU	       	X	SI	SI	X	BR	8
1	D031600950	MO	DZS0929	M	24	SI	X	BR	4
2	D031600950	AU	       	F	SI	SI	X	BR	8
1	D031600951	MO	FXJ9968	M	23	SI	X	BR	7
2	D031600951	AU	       	M	SI	SI	X	BR	8
1	D031600952	AU	DJB6420	M	47	SI	X	BR	5
2	D031600952	ON	EFW0531	M	27	SI	X	BR	3
1	D031600953	MO	DOH1883	F	45	SI	X	BR	8
1	D031600954	MO	MTB0118	M	46	SI	X	BR	5
2	D031600954	AU	ERZ1402	F	SI	SI	X	BR	8
1	D031600955	MO	DZN7359	M	21	SI	X	BR	5
2	D031600955	CA	CDL2960	M	SI	SI	X	BR	8
1	D031600956	AU	BKW0659	M	26	SI	X	BR	5
1	D031600957	MO	CDO3877	M	38	SI	X	BR	3
1	D031600958	MO	FGB7270	F	49	SI	X	BR	7
2	D031600958	AU	DPM2013	M	SI	SI	X	BR	7
1	D031600959	MO	FOO4240	M	40	SI	X	BR	3
2	D031600959	AU	DVD9438	F	59	SI	X	BR	5
1	D031600960	MO	LWN5442	M	SI	SI	X	BR	8
2	D031600960	AU	PVF6620	M	34	SI	X	BR	7
1	D031600961	MO	       	X	SI	SI	X	BR	8
